# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	105491	106363	+							CALHY_RS00395	873		old_locus_tag=Calhy_0079
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	105491	106363	+	WP_013402054.1	WP_013402054.1		sugar ABC transporter permease			CALHY_RS00395	873	290	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	106384	107229	+							CALHY_RS00400	846		old_locus_tag=Calhy_0080
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	106384	107229	+	WP_013402055.1	WP_013402055.1		carbohydrate ABC transporter permease			CALHY_RS00400	846	281	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	107294	108331	+							CALHY_RS00405	1038		old_locus_tag=Calhy_0081
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	107294	108331	+	WP_013402056.1	WP_013402056.1		SIS domain-containing protein			CALHY_RS00405	1038	345	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	108419	109207	+							CALHY_RS00410	789		old_locus_tag=Calhy_0082
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	108419	109207	+	WP_013402057.1	WP_013402057.1		response regulator			CALHY_RS00410	789	262	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	109243	111018	-							CALHY_RS00415	1776		old_locus_tag=Calhy_0083
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	109243	111018	-	WP_013402058.1	WP_013402058.1		histidine kinase			CALHY_RS00415	1776	591	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	111150	112565	-							CALHY_RS00420	1416		old_locus_tag=Calhy_0084
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	111150	112565	-	WP_013402059.1	WP_013402059.1		phosphoglucomutase/phosphomannomutase family protein			CALHY_RS00420	1416	471	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	112605	115004	-							CALHY_RS00425	2400		old_locus_tag=Calhy_0085
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	112605	115004	-	WP_013402060.1	WP_013402060.1		N,N'-diacetylchitobiose phosphorylase			CALHY_RS00425	2400	799	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	115255	116223	+							CALHY_RS00430	969		old_locus_tag=Calhy_0086
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	115255	116223	+	WP_013402061.1	WP_013402061.1		GNAT family N-acetyltransferase			CALHY_RS00430	969	322	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	116264	117907	+							CALHY_RS00435	1644		old_locus_tag=Calhy_0087
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	116264	117907	+	WP_013402062.1	WP_013402062.1		beta-N-acetylhexosaminidase			CALHY_RS00435	1644	547	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	117933	119078	+					nagA		CALHY_RS00440	1146		old_locus_tag=Calhy_0088
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	117933	119078	+	WP_013402063.1	WP_013402063.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		CALHY_RS00440	1146	381	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	119084	120673	-							CALHY_RS00445	1590		old_locus_tag=Calhy_0089
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	119084	120673	-	WP_013402064.1	WP_013402064.1		response regulator			CALHY_RS00445	1590	529	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	120711	122501	-							CALHY_RS00450	1791		old_locus_tag=Calhy_0090
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	120711	122501	-	WP_013402065.1	WP_013402065.1		sensor histidine kinase			CALHY_RS00450	1791	596	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	122825	124147	+							CALHY_RS00455	1323		old_locus_tag=Calhy_0091
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	122825	124147	+	WP_013402066.1	WP_013402066.1		extracellular solute-binding protein			CALHY_RS00455	1323	440	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	124229	125116	+							CALHY_RS00460	888		old_locus_tag=Calhy_0092
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	124229	125116	+	WP_013402067.1	WP_013402067.1		sugar ABC transporter permease			CALHY_RS00460	888	295	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	125138	125980	+							CALHY_RS00465	843		old_locus_tag=Calhy_0093
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	125138	125980	+	WP_013402068.1	WP_013402068.1		carbohydrate ABC transporter permease			CALHY_RS00465	843	280	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	126132	127472	+							CALHY_RS00470	1341		old_locus_tag=Calhy_0094
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	126132	127472	+	WP_013402069.1	WP_013402069.1		glycoside hydrolase family 30 protein			CALHY_RS00470	1341	446	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	127509	129878	-							CALHY_RS00475	2370		old_locus_tag=Calhy_0095
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	127509	129878	-	WP_013402070.1	WP_013402070.1		AraC family transcriptional regulator			CALHY_RS00475	2370	789	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	130134	131714	+							CALHY_RS00480	1581		old_locus_tag=Calhy_0096
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	130134	131714	+	WP_013402071.1	WP_013402071.1		extracellular solute-binding protein			CALHY_RS00480	1581	526	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	131863	132810	+							CALHY_RS00485	948		old_locus_tag=Calhy_0097
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	131863	132810	+	WP_013402072.1	WP_013402072.1		ABC transporter permease subunit			CALHY_RS00485	948	315	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	132828	133712	+							CALHY_RS00490	885		old_locus_tag=Calhy_0098
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	132828	133712	+	WP_041723066.1	WP_041723066.1		carbohydrate ABC transporter permease			CALHY_RS00490	885	294	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	133765	135549	+					uidA		CALHY_RS00495	1785		old_locus_tag=Calhy_0099
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	133765	135549	+	WP_013402074.1	WP_013402074.1		beta-glucuronidase	uidA		CALHY_RS00495	1785	594	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	135761	136504	-							CALHY_RS00500	744		old_locus_tag=Calhy_0101
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	135761	136504	-	WP_013402075.1	WP_013402075.1		DUF72 domain-containing protein			CALHY_RS00500	744	247	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	136545	137633	-							CALHY_RS00505	1089		old_locus_tag=Calhy_0102
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	136545	137633	-	WP_013402076.1	WP_013402076.1		substrate-binding domain-containing protein			CALHY_RS00505	1089	362	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	137655	139214	-							CALHY_RS00510	1560		old_locus_tag=Calhy_0103
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	137655	139214	-	WP_013402077.1	WP_013402077.1		helix-turn-helix domain-containing protein			CALHY_RS00510	1560	519	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	139211	140698	-							CALHY_RS00515	1488		old_locus_tag=Calhy_0104
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	139211	140698	-	WP_013402078.1	WP_013402078.1		histidine kinase			CALHY_RS00515	1488	495	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	140711	141685	-							CALHY_RS00520	975		old_locus_tag=Calhy_0105
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	140711	141685	-	WP_013402079.1	WP_013402079.1		substrate-binding domain-containing protein			CALHY_RS00520	975	324	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	141900	142955	+					xylF		CALHY_RS00525	1056		old_locus_tag=Calhy_0106
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	141900	142955	+	WP_013402080.1	WP_013402080.1		D-xylose ABC transporter substrate-binding protein	xylF		CALHY_RS00525	1056	351	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	143058	144575	+							CALHY_RS00530	1518		old_locus_tag=Calhy_0107
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	143058	144575	+	WP_013402081.1	WP_013402081.1		xylose ABC transporter ATP-binding protein			CALHY_RS00530	1518	505	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	144579	145700	+							CALHY_RS00535	1122		old_locus_tag=Calhy_0108
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	144579	145700	+	WP_013402082.1	WP_013402082.1		sugar ABC transporter permease			CALHY_RS00535	1122	373	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	145862	147985	+							CALHY_RS00540	2124		old_locus_tag=Calhy_0109
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	145862	147985	+	WP_013402083.1	WP_013402083.1		methyl-accepting chemotaxis protein			CALHY_RS00540	2124	707	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	148057	149100	-							CALHY_RS00545	1044		old_locus_tag=Calhy_0110
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	148057	149100	-	WP_013402084.1	WP_013402084.1		substrate-binding domain-containing protein			CALHY_RS00545	1044	347	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	149117	150652	-							CALHY_RS00550	1536		old_locus_tag=Calhy_0111
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	149117	150652	-	WP_013402085.1	WP_013402085.1		response regulator			CALHY_RS00550	1536	511	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	150678	152129	-							CALHY_RS00555	1452		old_locus_tag=Calhy_0112
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	150678	152129	-	WP_041723067.1	WP_041723067.1		histidine kinase			CALHY_RS00555	1452	483	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	152144	153109	-							CALHY_RS00560	966		old_locus_tag=Calhy_0113
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	152144	153109	-	WP_013402087.1	WP_013402087.1		sugar ABC transporter substrate-binding protein			CALHY_RS00560	966	321	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	153342	154412	+					mglB		CALHY_RS00565	1071		old_locus_tag=Calhy_0114
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	153342	154412	+	WP_013402088.1	WP_013402088.1		galactose/glucose ABC transporter substrate-binding protein MglB	mglB		CALHY_RS00565	1071	356	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	154532	156049	+							CALHY_RS00570	1518		old_locus_tag=Calhy_0115
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	154532	156049	+	WP_041723256.1	WP_041723256.1		sugar ABC transporter ATP-binding protein			CALHY_RS00570	1518	505	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	156079	157092	+					mglC		CALHY_RS00575	1014		old_locus_tag=Calhy_0116
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	156079	157092	+	WP_013402090.1	WP_013402090.1		galactose/methyl galactoside ABC transporter permease MglC	mglC		CALHY_RS00575	1014	337	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	157201	158406	-							CALHY_RS00580	1206		old_locus_tag=Calhy_0117
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	157201	158406	-	WP_013402091.1	WP_013402091.1		ABC transporter permease			CALHY_RS00580	1206	401	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	158403	159128	-							CALHY_RS00585	726		old_locus_tag=Calhy_0118
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	158403	159128	-	WP_013402092.1	WP_013402092.1		ATP-binding cassette domain-containing protein			CALHY_RS00585	726	241	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	159176	159874	-							CALHY_RS00590	699		old_locus_tag=Calhy_0119
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	159176	159874	-	WP_013402093.1	WP_013402093.1		hypothetical protein			CALHY_RS00590	699	232	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	159898	160563	-							CALHY_RS00595	666		old_locus_tag=Calhy_0120
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	159898	160563	-	WP_013402094.1	WP_013402094.1		hypothetical protein			CALHY_RS00595	666	221	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	160541	161416	-							CALHY_RS00600	876		old_locus_tag=Calhy_0121
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	160541	161416	-	WP_013402095.1	WP_013402095.1		ABC transporter ATP-binding protein			CALHY_RS00600	876	291	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	161419	161802	-							CALHY_RS00605	384		old_locus_tag=Calhy_0122
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	161419	161802	-	WP_013402096.1	WP_013402096.1		GntR family transcriptional regulator			CALHY_RS00605	384	127	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	161993	162544	+							CALHY_RS00610	552		old_locus_tag=Calhy_0123
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	161993	162544	+	WP_238524551.1	WP_238524551.1		nucleoside deaminase			CALHY_RS00610	552	183	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	162707	163159	+							CALHY_RS00615	453		old_locus_tag=Calhy_0124
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	162707	163159	+	WP_013402098.1	WP_013402098.1		ATP-binding protein			CALHY_RS00615	453	150	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	163347	164552	+							CALHY_RS00620	1206		old_locus_tag=Calhy_0125
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	163347	164552	+	WP_013402099.1	WP_013402099.1		pectinesterase family protein			CALHY_RS00620	1206	401	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	164736	165497	+							CALHY_RS00625	762		old_locus_tag=Calhy_0126
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	164736	165497	+	WP_013402100.1	WP_013402100.1		DeoR/GlpR family DNA-binding transcription regulator			CALHY_RS00625	762	253	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	165552	167045	+					xylB		CALHY_RS00630	1494		old_locus_tag=Calhy_0127
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	165552	167045	+	WP_013402101.1	WP_013402101.1		xylulokinase	xylB		CALHY_RS00630	1494	497	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	167065	167901	+							CALHY_RS00635	837		old_locus_tag=Calhy_0128
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	167065	167901	+	WP_013402102.1	WP_013402102.1		class II fructose-bisphosphate aldolase			CALHY_RS00635	837	278	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	167928	168839	+							CALHY_RS00640	912		old_locus_tag=Calhy_0129
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	167928	168839	+	WP_013402103.1	WP_013402103.1		sugar phosphate isomerase/epimerase			CALHY_RS00640	912	303	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	168899	169870	+							CALHY_RS00645	972		old_locus_tag=Calhy_0130
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	168899	169870	+	WP_013402104.1	WP_013402104.1		D-glycerate dehydrogenase			CALHY_RS00645	972	323	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	170037	170810	+							CALHY_RS00650	774		old_locus_tag=Calhy_0131
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	170037	170810	+	WP_013402105.1	WP_013402105.1		IclR family transcriptional regulator			CALHY_RS00650	774	257	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	170852	171499	+							CALHY_RS00655	648		old_locus_tag=Calhy_0132
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	170852	171499	+	WP_013402106.1	WP_013402106.1		bifunctional 2-keto-4-hydroxyglutarate aldolase/2-keto-3-deoxy-6-phosphogluconate aldolase			CALHY_RS00655	648	215	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	171505	172533	+							CALHY_RS00660	1029		old_locus_tag=Calhy_0133
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	171505	172533	+	WP_013402107.1	WP_013402107.1		sugar kinase			CALHY_RS00660	1029	342	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	172556	173386	+					kduI		CALHY_RS00665	831		old_locus_tag=Calhy_0134
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	172556	173386	+	WP_013402108.1	WP_013402108.1		5-dehydro-4-deoxy-D-glucuronate isomerase	kduI		CALHY_RS00665	831	276	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	173413	174174	+					kduD		CALHY_RS00670	762		old_locus_tag=Calhy_0135
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	173413	174174	+	WP_013402109.1	WP_013402109.1		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	kduD		CALHY_RS00670	762	253	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	174392	175516	+							CALHY_RS00675	1125		old_locus_tag=Calhy_0136
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	174392	175516	+	WP_013402110.1	WP_013402110.1		glycoside hydrolase family 88 protein			CALHY_RS00675	1125	374	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	175543	176886	+							CALHY_RS00680	1344		old_locus_tag=Calhy_0137
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	175543	176886	+	WP_013402111.1	WP_013402111.1		glycoside hydrolase family 28 protein			CALHY_RS00680	1344	447	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	177088	178707	+							CALHY_RS00685	1620		old_locus_tag=Calhy_0138
CDS	with_protein	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	177088	178707	+	WP_013402112.1	WP_013402112.1		extracellular solute-binding protein			CALHY_RS00685	1620	539	
gene	protein_coding	GCF_000166355.1	Primary Assembly	chromosome		NC_014652.1	179313	180743	-							CALHY_RS00695	1431		old_locus_tag=Calhy_0139
