# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	90701	90958	-							ELD05_RS00375	258		old_locus_tag=ELD05_00375
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	90701	90958	-	WP_127350882.1	WP_127350882.1		hypothetical protein			ELD05_RS00375	258	85	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	90955	91944	-							ELD05_RS00380	990		old_locus_tag=ELD05_00380
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	90955	91944	-	WP_127350883.1	WP_127350883.1		Rpn family recombination-promoting nuclease/putative transposase			ELD05_RS00380	990	329	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	93078	94406	+					csx2		ELD05_RS00385	1329		old_locus_tag=ELD05_00385
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	93078	94406	+	WP_127350884.1	WP_127350884.1		TIGR02221 family CRISPR-associated protein	csx2		ELD05_RS00385	1329	442	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	94643	97117	-					cas3		ELD05_RS00390	2475		old_locus_tag=ELD05_00390
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	94643	97117	-	WP_127350885.1	WP_127350885.1		CRISPR-associated helicase Cas3'	cas3		ELD05_RS00390	2475	824	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	97092	97823	-					cas5b		ELD05_RS00395	732		old_locus_tag=ELD05_00395
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	97092	97823	-	WP_127350886.1	WP_127350886.1		type I-B CRISPR-associated protein Cas5b	cas5b		ELD05_RS00395	732	243	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	97846	98829	-					cas7b		ELD05_RS00400	984		old_locus_tag=ELD05_00400
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	97846	98829	-	WP_127350887.1	WP_127350887.1		type I-B CRISPR-associated protein Cas7/Csh2	cas7b		ELD05_RS00400	984	327	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	98879	100810	-							ELD05_RS00405	1932		old_locus_tag=ELD05_00405
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	98879	100810	-	WP_127350888.1	WP_127350888.1		TIGR02556 family CRISPR-associated protein			ELD05_RS00405	1932	643	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	100890	101153	-					cas2		ELD05_RS00410	264		old_locus_tag=ELD05_00410
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	100890	101153	-	WP_013291506.1	WP_013291506.1		CRISPR-associated endonuclease Cas2	cas2		ELD05_RS00410	264	87	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	101170	102165	-					cas1b		ELD05_RS00415	996		old_locus_tag=ELD05_00415
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	101170	102165	-	WP_127350889.1	WP_127350889.1		type I-B CRISPR-associated endonuclease Cas1b	cas1b		ELD05_RS00415	996	331	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	102162	102665	-					cas4		ELD05_RS00420	504		old_locus_tag=ELD05_00420
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	102162	102665	-	WP_127350890.1	WP_127350890.1		CRISPR-associated protein Cas4	cas4		ELD05_RS00420	504	167	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	102855	103067	-							ELD05_RS00425	213		old_locus_tag=ELD05_00425
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	102855	103067	-	WP_127350891.1	WP_127350891.1		hypothetical protein			ELD05_RS00425	213	70	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	103716	104114	+					csx20		ELD05_RS00430	399		old_locus_tag=ELD05_00430
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	103716	104114	+	WP_127350892.1	WP_127350892.1		CRISPR-associated protein Csx20	csx20		ELD05_RS00430	399	132	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	104256	104393	+							ELD05_RS13915	138		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	104256	104393	+	WP_164742553.1	WP_164742553.1		hypothetical protein			ELD05_RS13915	138	45	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	104491	104907	+							ELD05_RS00435	417		old_locus_tag=ELD05_00435
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	104491	104907	+	WP_241243661.1	WP_241243661.1		hypothetical protein			ELD05_RS00435	417	138	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	105144	105410	-							ELD05_RS14215	267		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	105144	105410	-	WP_241243543.1	WP_241243543.1		flavodoxin family protein			ELD05_RS14215	267	88	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	105397	105567	-							ELD05_RS14220	171		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	105397	105567	-	WP_241243544.1	WP_241243544.1		NAD(P)H-dependent oxidoreductase			ELD05_RS14220	171	56	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	106325	106945	+							ELD05_RS00445	621		old_locus_tag=ELD05_00445
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	106325	106945	+	WP_241243545.1	WP_241243545.1		hypothetical protein			ELD05_RS00445	621	206	
gene	pseudogene	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	107066	107239	+							ELD05_RS14225	174		partial;pseudo
CDS	without_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	107066	107239	+				ISNCY family transposase			ELD05_RS14225	174		partial;pseudo
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	107302	107655	-					spoVAE		ELD05_RS00450	354		old_locus_tag=ELD05_00450
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	107302	107655	-	WP_127350894.1	WP_127350894.1		stage V sporulation protein AE	spoVAE		ELD05_RS00450	354	117	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	107697	108710	-					spoVAD		ELD05_RS00455	1014		old_locus_tag=ELD05_00455
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	107697	108710	-	WP_127350895.1	WP_127350895.1		stage V sporulation protein AD	spoVAD		ELD05_RS00455	1014	337	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	108759	109217	-					spoVAC		ELD05_RS00460	459		old_locus_tag=ELD05_00460
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	108759	109217	-	WP_127350896.1	WP_127350896.1		stage V sporulation protein AC	spoVAC		ELD05_RS00460	459	152	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	109430	109642	+							ELD05_RS00465	213		old_locus_tag=ELD05_00465
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	109430	109642	+	WP_127350897.1	WP_127350897.1		DUF1659 domain-containing protein			ELD05_RS00465	213	70	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	109724	109918	+							ELD05_RS00470	195		old_locus_tag=ELD05_00470
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	109724	109918	+	WP_241243546.1	WP_241243546.1		DUF2922 domain-containing protein			ELD05_RS00470	195	64	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	110018	110167	+							ELD05_RS00475	150		old_locus_tag=ELD05_00475
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	110018	110167	+	WP_011915711.1	WP_011915711.1		YvrJ family protein			ELD05_RS00475	150	49	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	110245	110757	+							ELD05_RS00480	513		old_locus_tag=ELD05_00480
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	110245	110757	+	WP_127350898.1	WP_127350898.1		hypothetical protein			ELD05_RS00480	513	170	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	111468	113258	-							ELD05_RS00485	1791		old_locus_tag=ELD05_00485
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	111468	113258	-	WP_127350899.1	WP_127350899.1		ATP-binding protein			ELD05_RS00485	1791	596	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	113278	115158	-							ELD05_RS00490	1881		old_locus_tag=ELD05_00490
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	113278	115158	-	WP_127350900.1	WP_127350900.1		hypothetical protein			ELD05_RS00490	1881	626	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	115594	116280	-					queC		ELD05_RS00495	687		old_locus_tag=ELD05_00495
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	115594	116280	-	WP_127350901.1	WP_127350901.1		7-cyano-7-deazaguanine synthase QueC	queC		ELD05_RS00495	687	228	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	116316	116690	-							ELD05_RS00500	375		old_locus_tag=ELD05_00500
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	116316	116690	-	WP_039767037.1	WP_039767037.1		Rid family detoxifying hydrolase			ELD05_RS00500	375	124	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	116732	117130	-							ELD05_RS00505	399		old_locus_tag=ELD05_00505
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	116732	117130	-	WP_127350902.1	WP_127350902.1		zinc-ribbon domain-containing protein			ELD05_RS00505	399	132	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	117297	117491	+							ELD05_RS00510	195		old_locus_tag=ELD05_00510
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	117297	117491	+	WP_127350903.1	WP_127350903.1		MoaD/ThiS family protein			ELD05_RS00510	195	64	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	117513	118424	+							ELD05_RS00515	912		old_locus_tag=ELD05_00515
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	117513	118424	+	WP_127350905.1	WP_127350905.1		TIGR00269 family protein			ELD05_RS00515	912	303	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	118494	119147	-					queE		ELD05_RS00520	654		old_locus_tag=ELD05_00520
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	118494	119147	-	WP_127350907.1	WP_127350907.1		putative 7-carboxy-7-deazaguanine synthase QueE	queE		ELD05_RS00520	654	217	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	119884	120147	+							ELD05_RS00525	264		old_locus_tag=ELD05_00525
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	119884	120147	+	WP_011915721.1	WP_011915721.1		hypothetical protein			ELD05_RS00525	264	87	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	120137	120766	+							ELD05_RS00530	630		old_locus_tag=ELD05_00530
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	120137	120766	+	WP_127350909.1	WP_127350909.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein			ELD05_RS00530	630	209	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	120834	121241	+							ELD05_RS00535	408		old_locus_tag=ELD05_00535
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	120834	121241	+	WP_127350910.1	WP_127350910.1		DUF1284 domain-containing protein			ELD05_RS00535	408	135	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	121310	122257	+							ELD05_RS00540	948		old_locus_tag=ELD05_00540
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	121310	122257	+	WP_127350911.1	WP_127350911.1		biotin--[acetyl-CoA-carboxylase] ligase			ELD05_RS00540	948	315	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	122265	123392	+					folP		ELD05_RS00545	1128		old_locus_tag=ELD05_00545
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	122265	123392	+	WP_127350912.1	WP_127350912.1		dihydropteroate synthase	folP		ELD05_RS00545	1128	375	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	123415	123612	+							ELD05_RS00550	198		old_locus_tag=ELD05_00550
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	123415	123612	+	WP_011915726.1	WP_011915726.1		DUF3006 domain-containing protein			ELD05_RS00550	198	65	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	123643	124113	+					folK		ELD05_RS00555	471		old_locus_tag=ELD05_00555
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	123643	124113	+	WP_127350913.1	WP_127350913.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		ELD05_RS00555	471	156	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	124132	124917	+							ELD05_RS00560	786		old_locus_tag=ELD05_00560
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	124132	124917	+	WP_127350914.1	WP_127350914.1		SDR family oxidoreductase			ELD05_RS00560	786	261	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	124937	125491	+							ELD05_RS00565	555		old_locus_tag=ELD05_00565
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	124937	125491	+	WP_127350915.1	WP_127350915.1		Uma2 family endonuclease			ELD05_RS00565	555	184	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	125522	126874	+							ELD05_RS00570	1353		old_locus_tag=ELD05_00570
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	125522	126874	+	WP_127350916.1	WP_127350916.1		hypothetical protein			ELD05_RS00570	1353	450	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	126931	127599	+							ELD05_RS00575	669		old_locus_tag=ELD05_00575
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	126931	127599	+	WP_127350917.1	WP_127350917.1		PspA/IM30 family protein			ELD05_RS00575	669	222	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	127814	130120	+							ELD05_RS00580	2307		old_locus_tag=ELD05_00580
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	127814	130120	+	WP_127350918.1	WP_127350918.1		serine/threonine-protein phosphatase			ELD05_RS00580	2307	768	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	130104	131177	+					spoIID		ELD05_RS00585	1074		old_locus_tag=ELD05_00585
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	130104	131177	+	WP_241243547.1	WP_241243547.1		stage II sporulation protein D	spoIID		ELD05_RS00585	1074	357	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	131218	131619	+							ELD05_RS00590	402		old_locus_tag=ELD05_00590
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	131218	131619	+	WP_127350920.1	WP_127350920.1		hypothetical protein			ELD05_RS00590	402	133	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	131570	132166	+							ELD05_RS00595	597		old_locus_tag=ELD05_00595
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	131570	132166	+	WP_039767020.1	WP_039767020.1		hypothetical protein			ELD05_RS00595	597	198	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	132306	133241	+							ELD05_RS00600	936		old_locus_tag=ELD05_00600
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	132306	133241	+	WP_127350922.1	WP_127350922.1		hypothetical protein			ELD05_RS00600	936	311	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	133319	134941	-							ELD05_RS00605	1623		old_locus_tag=ELD05_00605
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	133319	134941	-	WP_127350923.1	WP_127350923.1		NAD+ synthase			ELD05_RS00605	1623	540	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	134961	135374	-							ELD05_RS00610	414		old_locus_tag=ELD05_00610
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	134961	135374	-	WP_127350924.1	WP_127350924.1		DUF86 domain-containing protein			ELD05_RS00610	414	137	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	135380	135847	-							ELD05_RS00615	468		old_locus_tag=ELD05_00615
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	135380	135847	-	WP_241243548.1	WP_241243548.1		nucleotidyltransferase domain-containing protein			ELD05_RS00615	468	155	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	135880	137406	-							ELD05_RS00620	1527		old_locus_tag=ELD05_00620
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	135880	137406	-	WP_127350927.1	WP_127350927.1		response regulator			ELD05_RS00620	1527	508	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	137403	139136	-							ELD05_RS00625	1734		old_locus_tag=ELD05_00625
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	137403	139136	-	WP_127350929.1	WP_127350929.1		sensor histidine kinase			ELD05_RS00625	1734	577	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	139401	140750	+							ELD05_RS00630	1350		old_locus_tag=ELD05_00630
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	139401	140750	+	WP_127350930.1	WP_127350930.1		extracellular solute-binding protein			ELD05_RS00630	1350	449	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	140865	141749	+							ELD05_RS00635	885		old_locus_tag=ELD05_00635
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	140865	141749	+	WP_127350931.1	WP_127350931.1		sugar ABC transporter permease			ELD05_RS00635	885	294	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	141746	142585	+							ELD05_RS00640	840		old_locus_tag=ELD05_00640
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	141746	142585	+	WP_127350932.1	WP_127350932.1		carbohydrate ABC transporter permease			ELD05_RS00640	840	279	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	142726	145167	+							ELD05_RS00645	2442		old_locus_tag=ELD05_00645
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	142726	145167	+	WP_127350934.1	WP_127350934.1		glycoside hydrolase family 2 protein			ELD05_RS00645	2442	813	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	145496	145672	+							ELD05_RS13920	177		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	145496	145672	+	WP_156046816.1	WP_156046816.1		hypothetical protein			ELD05_RS13920	177	58	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	146265	146411	+							ELD05_RS13925	147		
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	146265	146411	+	WP_158304303.1	WP_158304303.1		hypothetical protein			ELD05_RS13925	147	48	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	146742	148220	+							ELD05_RS00650	1479		old_locus_tag=ELD05_00650
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	146742	148220	+	WP_164742554.1	WP_164742554.1		radical SAM protein			ELD05_RS00650	1479	492	
gene	protein_coding	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	148250	149515	+							ELD05_RS00655	1266		old_locus_tag=ELD05_00655
CDS	with_protein	GCF_003999255.1	Primary Assembly	chromosome		NZ_CP034791.1	148250	149515	+	WP_127350936.1	WP_127350936.1		radical SAM protein			ELD05_RS00655	1266	421	
