# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	118401	119822	+	WP_013429157.1	WP_013429157.1		extracellular solute-binding protein			CALKRO_RS00415	1422	473	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	119925	120824	+							CALKRO_RS00420	900		old_locus_tag=Calkro_0085
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	119925	120824	+	WP_013429158.1	WP_013429158.1		sugar ABC transporter permease			CALKRO_RS00420	900	299	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	120843	121727	+							CALKRO_RS00425	885		old_locus_tag=Calkro_0086
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	120843	121727	+	WP_013429159.1	WP_013429159.1		carbohydrate ABC transporter permease			CALKRO_RS00425	885	294	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	121782	124079	+							CALKRO_RS00430	2298		old_locus_tag=Calkro_0087
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	121782	124079	+	WP_013429160.1	WP_013429160.1		glycoside hydrolase family 65			CALKRO_RS00430	2298	765	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	124088	126367	+							CALKRO_RS00435	2280		old_locus_tag=Calkro_0088
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	124088	126367	+	WP_013429161.1	WP_013429161.1		glycoside hydrolase family 65 protein			CALKRO_RS00435	2280	759	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	126372	127040	+					pgmB		CALKRO_RS00440	669		old_locus_tag=Calkro_0089
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	126372	127040	+	WP_013429162.1	WP_013429162.1		beta-phosphoglucomutase	pgmB		CALKRO_RS00440	669	222	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	127092	129086	+							CALKRO_RS00445	1995		old_locus_tag=Calkro_0090
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	127092	129086	+	WP_013429163.1	WP_013429163.1		S-layer homology domain-containing protein			CALKRO_RS00445	1995	664	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	129118	133203	+							CALKRO_RS00450	4086		old_locus_tag=Calkro_0091
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	129118	133203	+	WP_013429164.1	WP_013429164.1		right-handed parallel beta-helix repeat-containing protein			CALKRO_RS00450	4086	1361	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	133347	134354	+							CALKRO_RS00455	1008		old_locus_tag=Calkro_0092
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	133347	134354	+	WP_013429165.1	WP_013429165.1		cache domain-containing protein			CALKRO_RS00455	1008	335	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	134357	136090	-							CALKRO_RS00460	1734		old_locus_tag=Calkro_0093
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	134357	136090	-	WP_013429166.1	WP_013429166.1		sensor histidine kinase			CALKRO_RS00460	1734	577	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	136080	137369	-							CALKRO_RS00465	1290		old_locus_tag=Calkro_0094
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	136080	137369	-	WP_237699107.1	WP_237699107.1		response regulator			CALKRO_RS00465	1290	429	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	137553	138833	+							CALKRO_RS00470	1281		old_locus_tag=Calkro_0095
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	137553	138833	+	WP_013429168.1	WP_013429168.1		extracellular solute-binding protein			CALKRO_RS00470	1281	426	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	138947	139819	+							CALKRO_RS00475	873		old_locus_tag=Calkro_0096
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	138947	139819	+	WP_013429169.1	WP_013429169.1		sugar ABC transporter permease			CALKRO_RS00475	873	290	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	139840	140685	+							CALKRO_RS00480	846		old_locus_tag=Calkro_0097
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	139840	140685	+	WP_013429170.1	WP_013429170.1		carbohydrate ABC transporter permease			CALKRO_RS00480	846	281	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	140749	141786	+							CALKRO_RS00485	1038		old_locus_tag=Calkro_0098
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	140749	141786	+	WP_013429171.1	WP_013429171.1		SIS domain-containing protein			CALKRO_RS00485	1038	345	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	141874	142662	+							CALKRO_RS00490	789		old_locus_tag=Calkro_0099
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	141874	142662	+	WP_013429172.1	WP_013429172.1		response regulator			CALKRO_RS00490	789	262	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	142686	144458	-							CALKRO_RS00495	1773		old_locus_tag=Calkro_0100
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	142686	144458	-	WP_237699108.1	WP_237699108.1		histidine kinase			CALKRO_RS00495	1773	590	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	144585	146000	-							CALKRO_RS00500	1416		old_locus_tag=Calkro_0101
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	144585	146000	-	WP_013429174.1	WP_013429174.1		phosphoglucomutase/phosphomannomutase family protein			CALKRO_RS00500	1416	471	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	146043	148442	-							CALKRO_RS00505	2400		old_locus_tag=Calkro_0102
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	146043	148442	-	WP_013429175.1	WP_013429175.1		N,N'-diacetylchitobiose phosphorylase			CALKRO_RS00505	2400	799	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	148694	149662	+							CALKRO_RS00510	969		old_locus_tag=Calkro_0103
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	148694	149662	+	WP_013429176.1	WP_013429176.1		GNAT family N-acetyltransferase			CALKRO_RS00510	969	322	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	149703	151337	+							CALKRO_RS00515	1635		old_locus_tag=Calkro_0104
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	149703	151337	+	WP_013429177.1	WP_013429177.1		beta-N-acetylhexosaminidase			CALKRO_RS00515	1635	544	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	151373	152515	+					nagA		CALKRO_RS00520	1143		old_locus_tag=Calkro_0105
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	151373	152515	+	WP_013429178.1	WP_013429178.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		CALKRO_RS00520	1143	380	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	152522	154111	-							CALKRO_RS00525	1590		old_locus_tag=Calkro_0106
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	152522	154111	-	WP_013429179.1	WP_013429179.1		response regulator			CALKRO_RS00525	1590	529	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	154111	155910	-							CALKRO_RS00530	1800		old_locus_tag=Calkro_0107
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	154111	155910	-	WP_013429180.1	WP_013429180.1		sensor histidine kinase			CALKRO_RS00530	1800	599	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	156239	157561	+							CALKRO_RS00535	1323		old_locus_tag=Calkro_0108
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	156239	157561	+	WP_013429181.1	WP_013429181.1		extracellular solute-binding protein			CALKRO_RS00535	1323	440	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	157644	158531	+							CALKRO_RS00540	888		old_locus_tag=Calkro_0109
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	157644	158531	+	WP_013429182.1	WP_013429182.1		sugar ABC transporter permease			CALKRO_RS00540	888	295	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	158553	159395	+							CALKRO_RS00545	843		old_locus_tag=Calkro_0110
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	158553	159395	+	WP_013429183.1	WP_013429183.1		carbohydrate ABC transporter permease			CALKRO_RS00545	843	280	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	159478	166785	+							CALKRO_RS13065	7308		old_locus_tag=Calkro_0111
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	159478	166785	+	WP_013429184.1	WP_013429184.1		discoidin domain-containing protein			CALKRO_RS13065	7308	2435	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	166886	167095	+							CALKRO_RS00555	210		old_locus_tag=Calkro_0112
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	166886	167095	+	WP_148222747.1	WP_148222747.1		response regulator transcription factor			CALKRO_RS00555	210	69	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	167374	171096	+							CALKRO_RS13180	3723		old_locus_tag=Calkro_0113
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	167374	171096	+	WP_013429186.1	WP_013429186.1		discoidin domain-containing protein			CALKRO_RS13180	3723	1240	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	171241	176160	+							CALKRO_RS13780	4920		old_locus_tag=Calkro_0114
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	171241	176160	+	WP_013429187.1	WP_013429187.1		discoidin domain-containing protein			CALKRO_RS13780	4920	1639	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	176454	177794	+							CALKRO_RS00570	1341		old_locus_tag=Calkro_0115
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	176454	177794	+	WP_013429188.1	WP_013429188.1		glycoside hydrolase family 30 protein			CALKRO_RS00570	1341	446	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	177831	180200	-							CALKRO_RS00575	2370		old_locus_tag=Calkro_0116
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	177831	180200	-	WP_013429189.1	WP_013429189.1		AraC family transcriptional regulator			CALKRO_RS00575	2370	789	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	180456	182036	+							CALKRO_RS00580	1581		old_locus_tag=Calkro_0117
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	180456	182036	+	WP_013429190.1	WP_013429190.1		extracellular solute-binding protein			CALKRO_RS00580	1581	526	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	182185	183132	+							CALKRO_RS00585	948		old_locus_tag=Calkro_0118
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	182185	183132	+	WP_013429191.1	WP_013429191.1		ABC transporter permease subunit			CALKRO_RS00585	948	315	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	183151	184035	+							CALKRO_RS00590	885		old_locus_tag=Calkro_0119
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	183151	184035	+	WP_041741467.1	WP_041741467.1		carbohydrate ABC transporter permease			CALKRO_RS00590	885	294	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	184085	185863	+					uidA		CALKRO_RS00595	1779		old_locus_tag=Calkro_0120
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	184085	185863	+	WP_013429193.1	WP_013429193.1		beta-glucuronidase	uidA		CALKRO_RS00595	1779	592	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	185981	192670	+							CALKRO_RS13070	6690		old_locus_tag=Calkro_0121
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	185981	192670	+	WP_013429194.1	WP_013429194.1		family 16 glycosylhydrolase			CALKRO_RS13070	6690	2229	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	192814	194001	+							CALKRO_RS00605	1188		old_locus_tag=Calkro_0122
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	192814	194001	+	WP_041741840.1	WP_041741840.1		glycoside hydrolase family 88 protein			CALKRO_RS00605	1188	395	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	194033	194776	-							CALKRO_RS00610	744		old_locus_tag=Calkro_0123
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	194033	194776	-	WP_013429196.1	WP_013429196.1		DUF72 domain-containing protein			CALKRO_RS00610	744	247	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	194808	195896	-							CALKRO_RS00615	1089		old_locus_tag=Calkro_0124
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	194808	195896	-	WP_013429197.1	WP_013429197.1		substrate-binding domain-containing protein			CALKRO_RS00615	1089	362	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	195918	197477	-							CALKRO_RS00620	1560		old_locus_tag=Calkro_0125
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	195918	197477	-	WP_013429198.1	WP_013429198.1		helix-turn-helix domain-containing protein			CALKRO_RS00620	1560	519	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	197474	198961	-							CALKRO_RS00625	1488		old_locus_tag=Calkro_0126
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	197474	198961	-	WP_013429199.1	WP_013429199.1		histidine kinase			CALKRO_RS00625	1488	495	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	198974	199948	-							CALKRO_RS00630	975		old_locus_tag=Calkro_0127
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	198974	199948	-	WP_013429200.1	WP_013429200.1		substrate-binding domain-containing protein			CALKRO_RS00630	975	324	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	200163	201218	+					xylF		CALKRO_RS00635	1056		old_locus_tag=Calkro_0128
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	200163	201218	+	WP_013429201.1	WP_013429201.1		D-xylose ABC transporter substrate-binding protein	xylF		CALKRO_RS00635	1056	351	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	201321	202838	+							CALKRO_RS00640	1518		old_locus_tag=Calkro_0129
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	201321	202838	+	WP_013429202.1	WP_013429202.1		xylose ABC transporter ATP-binding protein			CALKRO_RS00640	1518	505	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	202842	203963	+							CALKRO_RS00645	1122		old_locus_tag=Calkro_0130
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	202842	203963	+	WP_013429203.1	WP_013429203.1		sugar ABC transporter permease			CALKRO_RS00645	1122	373	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	204124	206247	+							CALKRO_RS00650	2124		old_locus_tag=Calkro_0131
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	204124	206247	+	WP_013429204.1	WP_013429204.1		methyl-accepting chemotaxis protein			CALKRO_RS00650	2124	707	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	206385	207590	-							CALKRO_RS00655	1206		old_locus_tag=Calkro_0132
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	206385	207590	-	WP_041741471.1	WP_041741471.1		ABC transporter permease			CALKRO_RS00655	1206	401	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	207587	208312	-							CALKRO_RS00660	726		old_locus_tag=Calkro_0133
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	207587	208312	-	WP_013429206.1	WP_013429206.1		ATP-binding cassette domain-containing protein			CALKRO_RS00660	726	241	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	208374	209075	-							CALKRO_RS00665	702		old_locus_tag=Calkro_0134
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	208374	209075	-	WP_013429207.1	WP_013429207.1		hypothetical protein			CALKRO_RS00665	702	233	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	209102	209545	-							CALKRO_RS00670	444		
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	209102	209545	-	WP_041741474.1	WP_041741474.1		hypothetical protein			CALKRO_RS00670	444	147	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	209707	210582	-							CALKRO_RS00675	876		old_locus_tag=Calkro_0135
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	209707	210582	-	WP_013429208.1	WP_013429208.1		ABC transporter ATP-binding protein			CALKRO_RS00675	876	291	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	210584	210967	-							CALKRO_RS00680	384		old_locus_tag=Calkro_0136
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	210584	210967	-	WP_013429209.1	WP_013429209.1		GntR family transcriptional regulator			CALKRO_RS00680	384	127	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	211255	211686	+							CALKRO_RS00685	432		old_locus_tag=Calkro_0137
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	211255	211686	+	WP_013429210.1	WP_013429210.1		nucleoside deaminase			CALKRO_RS00685	432	143	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	211850	212302	+							CALKRO_RS00690	453		old_locus_tag=Calkro_0138
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	211850	212302	+	WP_013429211.1	WP_013429211.1		ATP-binding protein			CALKRO_RS00690	453	150	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	212497	213702	+							CALKRO_RS00695	1206		old_locus_tag=Calkro_0139
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	212497	213702	+	WP_013429212.1	WP_013429212.1		pectinesterase family protein			CALKRO_RS00695	1206	401	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	213888	214649	+							CALKRO_RS00700	762		old_locus_tag=Calkro_0140
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	213888	214649	+	WP_013429213.1	WP_013429213.1		DeoR/GlpR family DNA-binding transcription regulator			CALKRO_RS00700	762	253	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	214704	216197	+					xylB		CALKRO_RS00705	1494		old_locus_tag=Calkro_0141
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	214704	216197	+	WP_013429214.1	WP_013429214.1		xylulokinase	xylB		CALKRO_RS00705	1494	497	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	216217	217053	+							CALKRO_RS00710	837		old_locus_tag=Calkro_0142
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	216217	217053	+	WP_013429215.1	WP_013429215.1		class II fructose-bisphosphate aldolase			CALKRO_RS00710	837	278	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	217080	217991	+							CALKRO_RS00715	912		old_locus_tag=Calkro_0143
