# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	105062	105859	+							CALOW_RS00400	798		old_locus_tag=Calow_0080
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	105062	105859	+	WP_013411105.1	WP_013411105.1		polysaccharide deacetylase family protein			CALOW_RS00400	798	265	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	105923	106555	-							CALOW_RS00405	633		old_locus_tag=Calow_0081
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	105923	106555	-	WP_013411106.1	WP_013411106.1		flavodoxin family protein			CALOW_RS00405	633	210	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	106825	107577	+							CALOW_RS00410	753		old_locus_tag=Calow_0082
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	106825	107577	+	WP_013411107.1	WP_013411107.1		DeoR/GlpR family DNA-binding transcription regulator			CALOW_RS00410	753	250	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	107605	108552	+					pfkB		CALOW_RS00415	948		old_locus_tag=Calow_0083
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	107605	108552	+	WP_013411108.1	WP_013411108.1		1-phosphofructokinase	pfkB		CALOW_RS00415	948	315	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	108543	108992	+							CALOW_RS00420	450		old_locus_tag=Calow_0084
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	108543	108992	+	WP_013411109.1	WP_013411109.1		PTS sugar transporter subunit IIA			CALOW_RS00420	450	149	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	109015	110382	+							CALOW_RS00425	1368		old_locus_tag=Calow_0085
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	109015	110382	+	WP_013411110.1	WP_013411110.1		fructose-specific PTS transporter subunit EIIC			CALOW_RS00425	1368	455	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	110456	110716	+							CALOW_RS00430	261		old_locus_tag=Calow_0086
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	110456	110716	+	WP_013411111.1	WP_013411111.1		HPr family phosphocarrier protein			CALOW_RS00430	261	86	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	110709	112400	+					ptsP		CALOW_RS00435	1692		old_locus_tag=Calow_0087
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	110709	112400	+	WP_041737394.1	WP_041737394.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		CALOW_RS00435	1692	563	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	112861	113667	+							CALOW_RS00440	807		old_locus_tag=Calow_0088
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	112861	113667	+	WP_013411113.1	WP_013411113.1		glycosyltransferase family 2 protein			CALOW_RS00440	807	268	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	113688	114824	+							CALOW_RS00445	1137		old_locus_tag=Calow_0089
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	113688	114824	+	WP_013411114.1	WP_013411114.1		hypothetical protein			CALOW_RS00445	1137	378	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	114843	115922	+							CALOW_RS00450	1080		old_locus_tag=Calow_0090
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	114843	115922	+	WP_013411115.1	WP_013411115.1		glycosyltransferase family 4 protein			CALOW_RS00450	1080	359	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	115937	116788	+							CALOW_RS00455	852		old_locus_tag=Calow_0091
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	115937	116788	+	WP_013411116.1	WP_013411116.1		glycosyltransferase family 2 protein			CALOW_RS00455	852	283	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	116785	117018	+							CALOW_RS00460	234		old_locus_tag=Calow_0092
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	116785	117018	+	WP_013411117.1	WP_013411117.1		hypothetical protein			CALOW_RS00460	234	77	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	117062	121285	+							CALOW_RS00465	4224		old_locus_tag=Calow_0093
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	117062	121285	+	WP_013411118.1	WP_013411118.1		hypothetical protein			CALOW_RS00465	4224	1407	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	121394	121681	-							CALOW_RS00470	288		old_locus_tag=Calow_0094
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	121394	121681	-	WP_238524962.1	WP_238524962.1		DUF2752 domain-containing protein			CALOW_RS00470	288	95	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	121756	122139	-							CALOW_RS00475	384		old_locus_tag=Calow_0095
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	121756	122139	-	WP_013411120.1	WP_013411120.1		DUF4234 domain-containing protein			CALOW_RS00475	384	127	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	122360	122503	-							CALOW_RS11560	144		partial;pseudo
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	122360	122503	-				transposase			CALOW_RS11560	144		partial;pseudo
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	122614	123676	+							CALOW_RS00480	1063		pseudo;old_locus_tag=Calow_0097
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	122614	123676	+				transposase			CALOW_RS00480	1063		pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	123649	123930	-							CALOW_RS00485	282		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	123649	123930	-	WP_041737397.1	WP_041737397.1		transposase family protein			CALOW_RS00485	282	93	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	124176	125348	-							CALOW_RS00490	1173		old_locus_tag=Calow_0098
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	124176	125348	-	WP_013411121.1	WP_013411121.1		hypothetical protein			CALOW_RS00490	1173	390	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	125692	126228	-							CALOW_RS00495	537		old_locus_tag=Calow_0099
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	125692	126228	-	WP_013411122.1	WP_013411122.1		rubrerythrin family protein			CALOW_RS00495	537	178	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	126252	126656	-							CALOW_RS00500	405		old_locus_tag=Calow_0100
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	126252	126656	-	WP_013411123.1	WP_013411123.1		transcriptional repressor			CALOW_RS00500	405	134	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	126829	128499	-							CALOW_RS00505	1671		old_locus_tag=Calow_0101
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	126829	128499	-	WP_041737802.1	WP_041737802.1		alpha-glucosidase			CALOW_RS00505	1671	556	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	128687	129313	-							CALOW_RS00510	627		old_locus_tag=Calow_0102
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	128687	129313	-	WP_013411125.1	WP_013411125.1		glycerol-3-phosphate acyltransferase			CALOW_RS00510	627	208	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	129316	130413	-							CALOW_RS00515	1098		old_locus_tag=Calow_0103
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	129316	130413	-	WP_013411126.1	WP_013411126.1		glycosyltransferase family 2 protein			CALOW_RS00515	1098	365	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	130547	131986	-							CALOW_RS00520	1440		old_locus_tag=Calow_0104
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	130547	131986	-	WP_013411127.1	WP_013411127.1		ISLre2-like element ISCow1 family transposase			CALOW_RS00520	1440	479	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	132257	133330	+							CALOW_RS00525	1074		old_locus_tag=Calow_0105
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	132257	133330	+	WP_013411128.1	WP_013411128.1		FAD-binding protein			CALOW_RS00525	1074	357	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	133537	133782	+							CALOW_RS00530	246		old_locus_tag=Calow_0106
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	133537	133782	+	WP_013411129.1	WP_013411129.1		iron-only hydrogenase system regulator			CALOW_RS00530	246	81	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	133806	135239	+					hydG		CALOW_RS00535	1434		old_locus_tag=Calow_0107
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	133806	135239	+	WP_013411130.1	WP_013411130.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydG	hydG		CALOW_RS00535	1434	477	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	135262	135648	-							CALOW_RS00540	387		old_locus_tag=Calow_0108
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	135262	135648	-	WP_013411131.1	WP_013411131.1		response regulator			CALOW_RS00540	387	128	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	135807	136529	+							CALOW_RS00545	723		old_locus_tag=Calow_0109
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	135807	136529	+	WP_013411132.1	WP_013411132.1		methyltransferase			CALOW_RS00545	723	240	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	136526	137371	+					rsmI		CALOW_RS00550	846		old_locus_tag=Calow_0110
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	136526	137371	+	WP_013411133.1	WP_013411133.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		CALOW_RS00550	846	281	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	137446	137688	-							CALOW_RS00555	243		old_locus_tag=Calow_0111
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	137446	137688	-	WP_011917919.1	WP_011917919.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			CALOW_RS00555	243	80	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	138351	141206	+							CALOW_RS00560	2856		old_locus_tag=Calow_0112
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	138351	141206	+	WP_013411134.1	WP_013411134.1		extracellular solute-binding protein			CALOW_RS00560	2856	951	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	141260	142153	+							CALOW_RS00565	894		old_locus_tag=Calow_0113
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	141260	142153	+	WP_013411135.1	WP_013411135.1		sugar ABC transporter permease			CALOW_RS00565	894	297	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	142187	143050	+							CALOW_RS00570	864		old_locus_tag=Calow_0114
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	142187	143050	+	WP_013411136.1	WP_013411136.1		carbohydrate ABC transporter permease			CALOW_RS00570	864	287	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	143090	145225	+							CALOW_RS00575	2136		old_locus_tag=Calow_0115
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	143090	145225	+	WP_238525028.1	WP_238525028.1		YIP1 family protein			CALOW_RS00575	2136	711	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	145254	147458	+							CALOW_RS00580	2205		old_locus_tag=Calow_0116
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	145254	147458	+	WP_013411138.1	WP_013411138.1		DUF5696 domain-containing protein			CALOW_RS00580	2205	734	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	147464	148396	+							CALOW_RS00585	933		old_locus_tag=Calow_0117
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	147464	148396	+	WP_013411139.1	WP_013411139.1		sugar ABC transporter permease			CALOW_RS00585	933	310	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	148784	149455	+							CALOW_RS00590	672		old_locus_tag=Calow_0118
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	148784	149455	+	WP_238524963.1	WP_238524963.1		carbohydrate ABC transporter permease			CALOW_RS00590	672	223	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	149560	151353	+							CALOW_RS00595	1794		old_locus_tag=Calow_0119
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	149560	151353	+	WP_013411141.1	WP_013411141.1		extracellular solute-binding protein			CALOW_RS00595	1794	597	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	151458	153245	+							CALOW_RS00600	1788		old_locus_tag=Calow_0120
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	151458	153245	+	WP_013411142.1	WP_013411142.1		extracellular solute-binding protein			CALOW_RS00600	1788	595	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	153451	155442	+							CALOW_RS11980	1992		partial;pseudo
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	153451	155442	+				family 43 glycosylhydrolase			CALOW_RS11980	1992		partial;pseudo
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	155998	157383	+							CALOW_RS11985	1386		partial;pseudo
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	155998	157383	+				glycoside hydrolase family 43 protein			CALOW_RS11985	1386		partial;pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	157402	159501	+							CALOW_RS00610	2100		old_locus_tag=Calow_0122
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	157402	159501	+	WP_013411144.1	WP_013411144.1		endo-1,4-beta-xylanase			CALOW_RS00610	2100	699	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	159544	161049	+							CALOW_RS00615	1506		old_locus_tag=Calow_0123
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	159544	161049	+	WP_013411145.1	WP_013411145.1		xylan 1,4-beta-xylosidase			CALOW_RS00615	1506	501	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	161075	162088	+							CALOW_RS00620	1014		old_locus_tag=Calow_0124
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	161075	162088	+	WP_013411146.1	WP_013411146.1		endo-1,4-beta-xylanase			CALOW_RS00620	1014	337	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	162141	162941	+							CALOW_RS00625	801		old_locus_tag=Calow_0125
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	162141	162941	+	WP_013411147.1	WP_013411147.1		acetylesterase			CALOW_RS00625	801	266	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	163045	164493	+							CALOW_RS00630	1449		old_locus_tag=Calow_0126
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	163045	164493	+	WP_013411148.1	WP_013411148.1		beta-xylosidase			CALOW_RS00630	1449	482	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	164677	166032	+							CALOW_RS11475	1356		old_locus_tag=Calow_0127
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	164677	166032	+	WP_049778024.1	WP_049778024.1		endo-1,4-beta-xylanase			CALOW_RS11475	1356	451	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	166213	167964	+							CALOW_RS00640	1752		old_locus_tag=Calow_0128
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	166213	167964	+	WP_013411150.1	WP_013411150.1		M23 family metallopeptidase			CALOW_RS00640	1752	583	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	168030	168695	-					queC		CALOW_RS00645	666		old_locus_tag=Calow_0129
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	168030	168695	-	WP_041737400.1	WP_041737400.1		7-cyano-7-deazaguanine synthase QueC	queC		CALOW_RS00645	666	221	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	168709	169086	-							CALOW_RS00650	378		old_locus_tag=Calow_0130
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	168709	169086	-	WP_013411152.1	WP_013411152.1		Rid family detoxifying hydrolase			CALOW_RS00650	378	125	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	169114	169515	-							CALOW_RS00655	402		old_locus_tag=Calow_0131
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	169114	169515	-	WP_013411153.1	WP_013411153.1		zinc ribbon domain-containing protein			CALOW_RS00655	402	133	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	169657	169851	+							CALOW_RS00660	195		old_locus_tag=Calow_0132
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	169657	169851	+	WP_013411154.1	WP_013411154.1		MoaD/ThiS family protein			CALOW_RS00660	195	64	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	169879	170790	+							CALOW_RS00665	912		old_locus_tag=Calow_0133
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	169879	170790	+	WP_013411155.1	WP_013411155.1		TIGR00269 family protein			CALOW_RS00665	912	303	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	170854	171528	-					queE		CALOW_RS00670	675		old_locus_tag=Calow_0134
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	170854	171528	-	WP_013411156.1	WP_013411156.1		putative 7-carboxy-7-deazaguanine synthase QueE	queE		CALOW_RS00670	675	224	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	171853	172287	+							CALOW_RS00675	435		old_locus_tag=Calow_0135
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	171853	172287	+	WP_013411157.1	WP_013411157.1		MarR family transcriptional regulator			CALOW_RS00675	435	144	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	172322	174550	+							CALOW_RS00680	2229		old_locus_tag=Calow_0136
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	172322	174550	+	WP_013411158.1	WP_013411158.1		ABC transporter ATP-binding protein/permease			CALOW_RS00680	2229	742	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	174577	176433	+							CALOW_RS00685	1857		old_locus_tag=Calow_0137
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	174577	176433	+	WP_238525029.1	WP_238525029.1		ABC transporter ATP-binding protein/permease			CALOW_RS00685	1857	618	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	176836	177789	+							CALOW_RS00690	954		old_locus_tag=Calow_0138
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	176836	177789	+	WP_013411160.1	WP_013411160.1		Rpn family recombination-promoting nuclease/putative transposase			CALOW_RS00690	954	317	
