# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	101532	102380	+	WP_013289465.1	WP_013289465.1		carbohydrate ABC transporter permease			COB47_RS00410	849	282	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	102572	102748	-							COB47_RS12055	177		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	102572	102748	-	WP_161596033.1	WP_161596033.1		hypothetical protein			COB47_RS12055	177	58	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	102910	103329	-							COB47_RS00415	420		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	102910	103329	-	WP_041742312.1	WP_041742312.1		hypothetical protein			COB47_RS00415	420	139	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	103650	104771	+							COB47_RS00420	1122		old_locus_tag=COB47_0084
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	103650	104771	+	WP_013289466.1	WP_013289466.1		XRE family transcriptional regulator			COB47_RS00420	1122	373	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	104755	105054	+							COB47_RS00425	300		old_locus_tag=COB47_0085
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	104755	105054	+	WP_013289467.1	WP_013289467.1		hypothetical protein			COB47_RS00425	300	99	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	105380	106525	+					nagA		COB47_RS00430	1146		old_locus_tag=COB47_0086
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	105380	106525	+	WP_013289468.1	WP_013289468.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		COB47_RS00430	1146	381	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	106531	107073	-							COB47_RS00435	543		old_locus_tag=COB47_0087
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	106531	107073	-	WP_237698927.1	WP_237698927.1		helix-turn-helix transcriptional regulator			COB47_RS00435	543	180	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	107282	107644	+							COB47_RS00440	363		old_locus_tag=COB47_0088
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	107282	107644	+	WP_237698928.1	WP_237698928.1		ABC transporter permease subunit			COB47_RS00440	363	120	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	107794	109137	+							COB47_RS00445	1344		old_locus_tag=COB47_0089
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	107794	109137	+	WP_013289469.1	WP_013289469.1		glycoside hydrolase family 30 protein			COB47_RS00445	1344	447	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	109386	109613	+							COB47_RS00450	228		old_locus_tag=COB47_0090
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	109386	109613	+	WP_237698929.1	WP_237698929.1		hypothetical protein			COB47_RS00450	228	75	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	109697	110440	-							COB47_RS00455	744		old_locus_tag=COB47_0091
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	109697	110440	-	WP_013289470.1	WP_013289470.1		DUF72 domain-containing protein			COB47_RS00455	744	247	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	110480	111565	-							COB47_RS00460	1086		old_locus_tag=COB47_0092
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	110480	111565	-	WP_013289471.1	WP_013289471.1		substrate-binding domain-containing protein			COB47_RS00460	1086	361	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	111587	113146	-							COB47_RS00465	1560		old_locus_tag=COB47_0093
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	111587	113146	-	WP_013289472.1	WP_013289472.1		helix-turn-helix domain-containing protein			COB47_RS00465	1560	519	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	113143	114630	-							COB47_RS00470	1488		old_locus_tag=COB47_0094
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	113143	114630	-	WP_013289473.1	WP_013289473.1		histidine kinase			COB47_RS00470	1488	495	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	114643	115617	-							COB47_RS00475	975		old_locus_tag=COB47_0095
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	114643	115617	-	WP_013289474.1	WP_013289474.1		substrate-binding domain-containing protein			COB47_RS00475	975	324	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	115832	116884	+					xylF		COB47_RS00480	1053		old_locus_tag=COB47_0096
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	115832	116884	+	WP_013289475.1	WP_013289475.1		D-xylose ABC transporter substrate-binding protein	xylF		COB47_RS00480	1053	350	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	116986	118503	+							COB47_RS00485	1518		old_locus_tag=COB47_0097
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	116986	118503	+	WP_013289476.1	WP_013289476.1		xylose ABC transporter ATP-binding protein			COB47_RS00485	1518	505	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	118507	119628	+							COB47_RS00490	1122		old_locus_tag=COB47_0098
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	118507	119628	+	WP_013289477.1	WP_013289477.1		sugar ABC transporter permease			COB47_RS00490	1122	373	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	119789	120169	+							COB47_RS12400	381		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	119789	120169	+	WP_237698930.1	WP_237698930.1		hypothetical protein			COB47_RS12400	381	126	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	120129	121913	+							COB47_RS00495	1785		old_locus_tag=COB47_0099
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	120129	121913	+	WP_237698932.1	WP_237698932.1		methyl-accepting chemotaxis protein			COB47_RS00495	1785	594	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	121985	123028	-							COB47_RS00500	1044		old_locus_tag=COB47_0100
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	121985	123028	-	WP_013289478.1	WP_013289478.1		substrate-binding domain-containing protein			COB47_RS00500	1044	347	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	123045	124577	-							COB47_RS00505	1533		old_locus_tag=COB47_0101
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	123045	124577	-	WP_013289479.1	WP_013289479.1		response regulator			COB47_RS00505	1533	510	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	124601	126052	-							COB47_RS00510	1452		old_locus_tag=COB47_0102
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	124601	126052	-	WP_013289480.1	WP_013289480.1		histidine kinase			COB47_RS00510	1452	483	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	126067	127032	-							COB47_RS00515	966		old_locus_tag=COB47_0103
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	126067	127032	-	WP_013289481.1	WP_013289481.1		substrate-binding domain-containing protein			COB47_RS00515	966	321	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	127265	128335	+					mglB		COB47_RS00520	1071		old_locus_tag=COB47_0104
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	127265	128335	+	WP_013289482.1	WP_013289482.1		galactose/glucose ABC transporter substrate-binding protein MglB	mglB		COB47_RS00520	1071	356	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	128453	129970	+							COB47_RS00525	1518		old_locus_tag=COB47_0105
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	128453	129970	+	WP_013289483.1	WP_013289483.1		sugar ABC transporter ATP-binding protein			COB47_RS00525	1518	505	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	129996	131009	+					mglC		COB47_RS00530	1014		old_locus_tag=COB47_0106
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	129996	131009	+	WP_013289484.1	WP_013289484.1		galactose/methyl galactoside ABC transporter permease MglC	mglC		COB47_RS00530	1014	337	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	131141	132346	-							COB47_RS00535	1206		old_locus_tag=COB47_0107
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	131141	132346	-	WP_013289485.1	WP_013289485.1		ABC transporter permease			COB47_RS00535	1206	401	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	132343	133068	-							COB47_RS00540	726		old_locus_tag=COB47_0108
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	132343	133068	-	WP_013289486.1	WP_013289486.1		ATP-binding cassette domain-containing protein			COB47_RS00540	726	241	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	133358	133519	+							COB47_RS12180	162		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	133358	133519	+	WP_154646006.1	WP_154646006.1		hypothetical protein			COB47_RS12180	162	53	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	134514	135395	-							COB47_RS00555	882		old_locus_tag=COB47_0111
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	134514	135395	-	WP_013289489.1	WP_013289489.1		ABC transporter ATP-binding protein			COB47_RS00555	882	293	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	135392	135781	-							COB47_RS00560	390		old_locus_tag=COB47_0112
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	135392	135781	-	WP_013289490.1	WP_013289490.1		GntR family transcriptional regulator			COB47_RS00560	390	129	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	136048	136638	+							COB47_RS00565	591		old_locus_tag=COB47_0113
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	136048	136638	+	WP_013289491.1	WP_013289491.1		hypothetical protein			COB47_RS00565	591	196	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	136832	137617	+					cas6		COB47_RS00570	786		old_locus_tag=COB47_0114
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	136832	137617	+	WP_013289492.1	WP_013289492.1		CRISPR-associated endoribonuclease Cas6	cas6		COB47_RS00570	786	261	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	137649	139304	+					cas8a1		COB47_RS00575	1656		old_locus_tag=COB47_0115
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	137649	139304	+	WP_013289493.1	WP_013289493.1		type I-B CRISPR-associated protein Cas8b1/Cst1	cas8a1		COB47_RS00575	1656	551	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	139297	140226	+					cas7i		COB47_RS00580	930		old_locus_tag=COB47_0116
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	139297	140226	+	WP_013289494.1	WP_013289494.1		type I-B CRISPR-associated protein Cas7/Cst2/DevR	cas7i		COB47_RS00580	930	309	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	140229	140975	+					cas5b		COB47_RS00585	747		old_locus_tag=COB47_0117
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	140229	140975	+	WP_013289495.1	WP_013289495.1		type I-B CRISPR-associated protein Cas5b	cas5b		COB47_RS00585	747	248	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	140965	143298	+							COB47_RS00590	2334		old_locus_tag=COB47_0118
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	140965	143298	+	WP_013289496.1	WP_013289496.1		CRISPR-associated helicase/endonuclease Cas3			COB47_RS00590	2334	777	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	143320	143832	+					cas4		COB47_RS00595	513		old_locus_tag=COB47_0119
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	143320	143832	+	WP_013289497.1	WP_013289497.1		CRISPR-associated protein Cas4	cas4		COB47_RS00595	513	170	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	143837	144817	+					cas1b		COB47_RS00600	981		old_locus_tag=COB47_0120
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	143837	144817	+	WP_013289498.1	WP_013289498.1		type I-B CRISPR-associated endonuclease Cas1b	cas1b		COB47_RS00600	981	326	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	144890	145105	+					cas2		COB47_RS00605	216		old_locus_tag=COB47_0121
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	144890	145105	+	WP_237698933.1	WP_237698933.1		CRISPR-associated endonuclease Cas2	cas2		COB47_RS00605	216	71	
gene	pseudogene	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	158183	159468	+							COB47_RS00610	1286		pseudo;old_locus_tag=COB47_0122
CDS	without_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	158183	159468	+				IS110 family transposase			COB47_RS00610	1286		pseudo
gene	pseudogene	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	160306	161546	-							COB47_RS00615	1241		partial;pseudo;old_locus_tag=COB47_0123
CDS	without_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	160306	161546	-				transposase			COB47_RS00615	1241		partial;pseudo
gene	pseudogene	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	161631	162375	+					istB		COB47_RS00620	745		pseudo;old_locus_tag=COB47_0124
CDS	without_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	161631	162375	+				IS21-like element ISCsa9 family helper ATPase IstB	istB		COB47_RS00620	745		pseudo
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	162594	163145	+							COB47_RS12405	552		
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	162594	163145	+	WP_237698935.1	WP_237698935.1		hypothetical protein			COB47_RS12405	552	183	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	163170	165752	+							COB47_RS00625	2583		old_locus_tag=COB47_0125
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	163170	165752	+	WP_237698936.1	WP_237698936.1		hypothetical protein			COB47_RS00625	2583	860	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	166015	167085	-					cmr6		COB47_RS00630	1071		old_locus_tag=COB47_0127
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	166015	167085	-	WP_013289500.1	WP_013289500.1		type III-B CRISPR module RAMP protein Cmr6	cmr6		COB47_RS00630	1071	356	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	167063	167434	-					cmr5		COB47_RS00635	372		old_locus_tag=COB47_0128
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	167063	167434	-	WP_013289501.1	WP_013289501.1		type III-B CRISPR module-associated protein Cmr5	cmr5		COB47_RS00635	372	123	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	167454	168509	-					cmr4		COB47_RS00640	1056		old_locus_tag=COB47_0129
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	167454	168509	-	WP_013289502.1	WP_013289502.1		type III-B CRISPR module RAMP protein Cmr4	cmr4		COB47_RS00640	1056	351	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	168538	169773	-					cmr1		COB47_RS00645	1236		old_locus_tag=COB47_0130
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	168538	169773	-	WP_013289503.1	WP_013289503.1		type III-B CRISPR module RAMP protein Cmr1	cmr1		COB47_RS00645	1236	411	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	169776	171032	-							COB47_RS00650	1257		old_locus_tag=COB47_0131
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	169776	171032	-	WP_237698938.1	WP_237698938.1		type III-B CRISPR module-associated protein Cmr3			COB47_RS00650	1257	418	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	171058	174015	-					cas10		COB47_RS00655	2958		old_locus_tag=COB47_0132
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	171058	174015	-	WP_013289505.1	WP_013289505.1		type III-B CRISPR-associated protein Cas10/Cmr2	cas10		COB47_RS00655	2958	985	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	174145	175557	+					csx1		COB47_RS00660	1413		old_locus_tag=COB47_0133
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	174145	175557	+	WP_013289506.1	WP_013289506.1		CRISPR-associated CARF protein Csx1	csx1		COB47_RS00660	1413	470	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	175845	177869	+							COB47_RS00665	2025		old_locus_tag=COB47_0134
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	175845	177869	+	WP_013289507.1	WP_013289507.1		hypothetical protein			COB47_RS00665	2025	674	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	178089	180176	+							COB47_RS00670	2088		old_locus_tag=COB47_0135
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	178089	180176	+	WP_013289508.1	WP_013289508.1		alpha-amylase family glycosyl hydrolase			COB47_RS00670	2088	695	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	180303	181049	+							COB47_RS00675	747		old_locus_tag=COB47_0136
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	180303	181049	+	WP_013289509.1	WP_013289509.1		polysaccharide deacetylase family protein			COB47_RS00675	747	248	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	181111	181743	-							COB47_RS00680	633		old_locus_tag=COB47_0137
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	181111	181743	-	WP_013289510.1	WP_013289510.1		flavodoxin family protein			COB47_RS00680	633	210	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	182010	182762	+							COB47_RS00685	753		old_locus_tag=COB47_0138
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	182010	182762	+	WP_013289511.1	WP_013289511.1		DeoR/GlpR family DNA-binding transcription regulator			COB47_RS00685	753	250	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	182790	183725	+					pfkB		COB47_RS00690	936		old_locus_tag=COB47_0139
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	182790	183725	+	WP_013289512.1	WP_013289512.1		1-phosphofructokinase	pfkB		COB47_RS00690	936	311	
